Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(°F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.17177045,40.96773967,CHURCH17,15/10/09-17:40:57,SOYBEANS,69,4.085,93.30,1.000,817.86,10/9/2015,On,30.00,Yes,5.038,15.10,1790.9,29.85,1747.7,29.13,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.785,10.13,302.29,10/9/2015
-86.17175466,40.96773905,CHURCH17,15/10/09-17:40:57,SOYBEANS,70,4.055,93.00,1.000,818.07,10/9/2015,On,30.00,Yes,6.810,14.30,2438.4,40.64,2402.0,40.03,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.765,10.05,408.59,10/9/2015
-86.17173851,40.96773860,CHURCH17,15/10/09-17:40:57,SOYBEANS,71,4.045,92.10,1.000,818.21,10/9/2015,On,30.00,Yes,10.17,14.90,3650.7,60.84,3570.9,59.52,In,2.590e-009,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.758,10.03,610.24,10/9/2015
-86.17172219,40.96773872,CHURCH17,15/10/09-17:40:57,SOYBEANS,72,4.111,89.50,1.000,818.42,10/9/2015,On,30.00,Yes,12.44,15.30,4395.0,73.25,4278.9,71.31,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.803,10.19,746.59,10/9/2015
-86.17170587,40.96773891,CHURCH17,15/10/09-17:40:57,SOYBEANS,73,4.268,89.10,1.000,818.42,10/9/2015,On,30.00,Yes,13.65,15.20,4644.0,77.40,4526.6,75.44,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.910,10.58,819.11,10/9/2015
-86.17168928,40.96773877,CHURCH17,15/10/09-17:40:57,SOYBEANS,74,4.193,90.60,1.000,818.58,10/9/2015,On,30.00,Yes,13.68,14.60,4736.2,78.94,4649.1,77.49,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.859,10.40,820.60,10/9/2015
-86.17167264,40.96773871,CHURCH17,15/10/09-17:40:57,SOYBEANS,75,4.255,90.30,1.000,818.66,10/9/2015,On,30.00,Yes,13.70,14.90,4673.5,77.89,4571.4,76.19,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.901,10.55,821.77,10/9/2015
-86.17165616,40.96773907,CHURCH17,15/10/09-17:40:57,SOYBEANS,76,4.177,88.30,1.000,818.87,10/9/2015,On,30.00,Yes,11.18,15.10,3888.5,64.81,3794.7,63.24,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.848,10.35,671.09,10/9/2015
-86.17164018,40.96773963,CHURCH17,15/10/09-17:40:57,SOYBEANS,77,4.209,87.40,1.000,818.98,10/9/2015,On,30.00,Yes,8.134,14.90,2806.0,46.77,2744.7,45.75,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.870,10.44,488.07,10/9/2015
-86.17162391,40.96773970,CHURCH17,15/10/09-17:40:57,SOYBEANS,78,4.180,89.70,1.000,819.07,10/9/2015,On,30.00,Yes,8.363,16.10,2905.1,48.42,2801.6,46.69,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.850,10.36,501.76,10/9/2015
-86.17160736,40.96773925,CHURCH17,15/10/09-17:40:57,SOYBEANS,79,4.242,92.00,1.000,819.26,10/9/2015,On,30.00,Yes,10.97,16.70,3756.2,62.60,3596.5,59.94,In,2.590e-009,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.892,10.52,658.44,10/9/2015
-86.17159099,40.96773928,CHURCH17,15/10/09-17:40:57,SOYBEANS,80,4.226,89.90,1.000,819.38,10/9/2015,On,30.00,Yes,13.01,17.40,4471.9,74.53,4245.7,70.76,In,2.590e-009,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.881,10.48,780.86,10/9/2015
-86.17157484,40.96773934,CHURCH17,15/10/09-17:40:57,SOYBEANS,81,4.255,89.70,1.000,819.58,10/9/2015,On,30.00,Yes,10.40,15.50,3549.2,59.15,3447.2,57.45,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.901,10.55,624.08,10/9/2015
-86.17155816,40.96773983,CHURCH17,15/10/09-17:40:57,SOYBEANS,82,4.285,87.70,1.000,819.77,10/9/2015,On,30.00,Yes,9.611,14.30,3256.9,54.28,3208.3,53.47,In,0.0032,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.921,10.62,576.66,10/9/2015
-86.17154068,40.96774025,CHURCH17,15/10/09-17:40:57,SOYBEANS,83,4.495,88.20,1.000,819.97,10/9/2015,On,30.00,Yes,9.961,14.80,3217.7,53.63,3151.2,52.52,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.065,11.14,597.64,10/9/2015
-86.17152369,40.96774089,CHURCH17,15/10/09-17:40:57,SOYBEANS,84,4.495,87.10,1.000,820.11,10/9/2015,On,30.00,Yes,7.995,15.00,2582.7,43.05,2523.3,42.06,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.065,11.14,479.69,10/9/2015
-86.17150655,40.96774128,CHURCH17,15/10/09-17:40:57,SOYBEANS,85,4.465,88.30,1.000,820.13,10/9/2015,On,30.00,Yes,8.335,15.20,2710.5,45.17,2641.9,44.03,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.044,11.07,500.12,10/9/2015
-86.17148925,40.96774133,CHURCH17,15/10/09-17:40:57,SOYBEANS,86,4.508,89.80,1.000,820.37,10/9/2015,On,30.00,Yes,7.152,14.50,2303.7,38.39,2264.0,37.73,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.074,11.18,429.12,10/9/2015
-86.17147153,40.96774101,CHURCH17,15/10/09-17:40:57,SOYBEANS,87,4.446,91.40,1.000,820.41,10/9/2015,On,30.00,Yes,9.800,14.50,3200.7,53.35,3145.5,52.43,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.031,11.02,587.97,10/9/2015
-86.17145442,40.96774060,CHURCH17,15/10/09-17:40:57,SOYBEANS,88,4.554,91.80,1.000,820.57,10/9/2015,On,30.00,Yes,11.12,14.90,3544.9,59.08,3467.5,57.79,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.105,11.29,667.06,10/9/2015
-86.17143698,40.96774037,CHURCH17,15/10/09-17:40:57,SOYBEANS,89,4.465,91.00,1.000,820.70,10/9/2015,On,30.00,Yes,11.74,15.10,3817.3,63.62,3725.2,62.09,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.044,11.07,704.34,10/9/2015
-86.17141977,40.96774004,CHURCH17,15/10/09-17:40:57,SOYBEANS,90,4.505,91.40,1.000,820.82,10/9/2015,On,30.00,Yes,11.49,14.70,3702.8,61.71,3630.4,60.51,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.071,11.17,689.24,10/9/2015
-86.17140216,40.96773998,CHURCH17,15/10/09-17:40:57,SOYBEANS,91,4.508,90.30,1.000,821.19,10/9/2015,On,30.00,Yes,8.501,14.50,2738.4,45.64,2691.1,44.85,In,0.00,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.074,11.18,510.09,10/9/2015
-86.17138523,40.96773935,CHURCH17,15/10/09-17:40:57,SOYBEANS,92,4.452,92.80,1.000,821.21,10/9/2015,On,30.00,Yes,5.976,14.80,1949.0,32.48,1908.7,31.81,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.036,11.04,358.56,10/9/2015
-86.17136802,40.96773937,CHURCH17,15/10/09-17:40:57,SOYBEANS,93,4.377,89.90,1.000,821.42,10/9/2015,On,30.00,Yes,7.352,15.20,2439.3,40.65,2377.6,39.63,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.984,10.85,441.15,10/9/2015
-86.17135118,40.96773810,CHURCH17,15/10/09-17:40:57,SOYBEANS,94,4.377,95.70,1.000,821.37,10/9/2015,On,30.00,Yes,11.80,15.30,3913.4,65.22,3809.9,63.50,In,0.0032,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.984,10.85,707.75,10/9/2015
-86.17133370,40.96773778,CHURCH17,15/10/09-17:40:57,SOYBEANS,95,4.357,91.40,1.000,821.51,10/9/2015,On,30.00,Yes,12.48,15.00,4159.9,69.33,4064.2,67.74,In,-0.00046,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.971,10.80,748.94,10/9/2015
-86.17131616,40.96773749,CHURCH17,15/10/09-17:40:57,SOYBEANS,96,4.426,91.30,1.000,821.52,10/9/2015,On,30.00,Yes,12.86,14.20,4219.3,70.32,4161.1,69.35,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.018,10.97,771.66,10/9/2015
-86.17129893,40.96773727,CHURCH17,15/10/09-17:40:57,SOYBEANS,97,4.426,91.00,1.000,821.57,10/9/2015,On,30.00,Yes,12.82,14.50,4205.4,70.09,4132.9,68.88,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.018,10.97,769.11,10/9/2015
-86.17128189,40.96773691,CHURCH17,15/10/09-17:40:57,SOYBEANS,98,4.403,91.60,1.000,821.56,10/9/2015,On,30.00,Yes,11.43,14.80,3768.5,62.81,3690.6,61.51,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.002,10.92,685.64,10/9/2015
-86.17126457,40.96773663,CHURCH17,15/10/09-17:40:57,SOYBEANS,99,4.429,91.20,1.000,821.60,10/9/2015,On,30.00,Yes,12.48,14.70,4090.8,68.18,4010.9,66.85,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.020,10.98,748.71,10/9/2015
-86.17124813,40.96773607,CHURCH17,15/10/09-17:40:57,SOYBEANS,100,4.321,92.60,1.000,821.63,10/9/2015,On,30.00,Yes,12.34,13.70,4145.9,69.10,4112.5,68.54,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.946,10.71,740.24,10/9/2015
-86.17123537,40.96773581,CHURCH17,15/10/09-17:40:57,SOYBEANS,101,3.560,91.50,1.000,821.71,10/9/2015,On,30.00,Yes,13.97,13.90,5698.0,94.97,5639.1,93.98,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.427,8.826,838.15,10/9/2015
-86.17121965,40.96773541,CHURCH17,15/10/09-17:40:57,SOYBEANS,102,3.940,91.90,1.000,821.77,10/9/2015,On,30.00,Yes,13.94,14.30,5137.2,85.62,5060.5,84.34,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.687,9.769,836.45,10/9/2015
-86.17120386,40.96773487,CHURCH17,15/10/09-17:40:57,SOYBEANS,103,4.052,92.60,1.000,821.87,10/9/2015,On,30.00,Yes,11.67,14.20,4182.3,69.70,4124.6,68.74,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.763,10.05,700.24,10/9/2015
-86.17118804,40.96773428,CHURCH17,15/10/09-17:40:57,SOYBEANS,104,4.144,92.80,1.000,821.92,10/9/2015,On,30.00,Yes,9.787,13.70,3429.5,57.16,3401.9,56.70,In,0.0036,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.825,10.27,587.22,10/9/2015
-86.17117052,40.96773326,CHURCH17,15/10/09-17:40:57,SOYBEANS,105,4.393,94.40,1.000,822.11,10/9/2015,On,30.00,Yes,7.670,14.00,2535.0,42.25,2505.9,41.76,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.995,10.89,460.18,10/9/2015
-86.17115337,40.96773150,CHURCH17,15/10/09-17:40:57,SOYBEANS,106,4.551,97.70,1.000,822.21,10/9/2015,On,30.00,Yes,10.47,14.20,3340.4,55.67,3294.3,54.90,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.103,11.28,628.11,10/9/2015
-86.17113653,40.96772876,CHURCH17,15/10/09-17:40:57,SOYBEANS,107,4.505,102.20,1.000,822.18,10/9/2015,On,30.00,Yes,10.50,14.20,3383.5,56.39,3336.9,55.61,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.071,11.17,629.81,10/9/2015
-86.17112011,40.96772530,CHURCH17,15/10/09-17:40:57,SOYBEANS,108,4.446,105.60,1.000,822.45,10/9/2015,On,30.00,Yes,10.91,14.00,3563.7,59.40,3522.7,58.71,In,0.0032,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.031,11.02,654.65,10/9/2015
-86.17110396,40.96772158,CHURCH17,15/10/09-17:40:57,SOYBEANS,109,4.551,107.00,1.000,822.60,10/9/2015,On,30.00,Yes,11.49,14.70,3667.3,61.12,3595.6,59.93,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.103,11.28,689.58,10/9/2015
-86.17108825,40.96771748,CHURCH17,15/10/09-17:40:57,SOYBEANS,110,4.419,109.10,1.000,822.86,10/9/2015,On,30.00,Yes,8.680,15.10,2851.9,47.53,2783.1,46.38,In,0.0041,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.013,10.96,520.80,10/9/2015
-86.17107882,40.96771451,CHURCH17,15/10/09-17:40:57,SOYBEANS,111,3.343,112.60,1.000,822.99,10/9/2015,On,30.00,Yes,6.481,15.00,2814.6,46.91,2749.9,45.83,In,0.0032,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.279,8.289,388.83,10/9/2015
-86.17107882,40.96771451,CHURCH17,15/10/09-17:40:57,SOYBEANS,112,0.581,112.60,1.000,822.99,10/9/2015,On,30.00,Yes,4.577,13.80,11444,190.73,11339,188.98,In,0.0032,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,0.396,1.440,274.61,10/9/2015
-86.17135521,40.96777308,CHURCH17,15/10/09-17:40:57,SOYBEANS,113,4.229,57.50,1.000,820.73,10/9/2015,On,8.665,Yes,7.910,15.10,9403.1,156.72,9176.1,152.94,In,-10.65,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.883,3.028,474.60,10/9/2015
-86.17134308,40.96777889,CHURCH17,15/10/09-17:40:57,SOYBEANS,114,3.930,57.60,1.000,820.87,10/9/2015,On,12.01,Yes,6.460,15.20,5959.3,99.32,5808.6,96.81,In,-8.976,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.680,3.903,387.62,10/9/2015
-86.17133007,40.96778486,CHURCH17,15/10/09-17:40:57,SOYBEANS,115,3.848,58.70,1.000,820.85,10/9/2015,On,14.98,Yes,6.938,15.30,5241.4,87.36,5102.9,85.05,In,-7.494,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.624,4.766,416.30,10/9/2015
-86.17131639,40.96779009,CHURCH17,15/10/09-17:40:57,SOYBEANS,116,3.881,63.10,1.000,820.73,10/9/2015,On,17.64,Yes,7.211,13.80,4587.6,76.46,4545.4,75.76,In,-6.168,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.646,5.659,432.66,10/9/2015
-86.17130124,40.96779421,CHURCH17,15/10/09-17:40:57,SOYBEANS,117,3.970,70.20,1.000,820.68,10/9/2015,On,19.77,Yes,6.209,13.90,3445.8,57.43,3410.2,56.84,In,-5.106,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.707,6.486,372.51,10/9/2015
-86.17128577,40.96779800,CHURCH17,15/10/09-17:40:57,SOYBEANS,118,4.052,72.00,1.000,820.78,10/9/2015,On,21.22,Yes,6.169,14.20,3125.3,52.09,3082.2,51.37,In,-4.381,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.763,7.106,370.13,10/9/2015
-86.17126937,40.96780096,CHURCH17,15/10/09-17:40:57,SOYBEANS,119,4.154,76.60,1.000,820.75,10/9/2015,On,22.72,Yes,5.757,14.30,2656.8,44.28,2617.1,43.62,In,-3.628,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.832,7.800,345.39,10/9/2015
-86.17125371,40.96780337,CHURCH17,15/10/09-17:40:57,SOYBEANS,120,4.190,78.50,1.000,820.83,10/9/2015,On,23.80,Yes,7.190,14.40,3141.3,52.35,3090.7,51.51,In,-3.092,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.857,8.240,431.42,10/9/2015
-86.17123720,40.96780518,CHURCH17,15/10/09-17:40:57,SOYBEANS,121,4.321,81.70,1.000,820.94,10/9/2015,On,24.77,Yes,8.556,14.50,3482.3,58.04,3422.2,57.04,In,-2.606,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.946,8.845,513.37,10/9/2015
-86.17122030,40.96780646,CHURCH17,15/10/09-17:40:57,SOYBEANS,122,4.370,84.20,1.000,821.02,10/9/2015,On,25.48,Yes,7.559,14.10,2957.6,49.29,2920.2,48.67,In,-2.257,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.980,9.201,453.55,10/9/2015
-86.17120336,40.96780719,CHURCH17,15/10/09-17:40:57,SOYBEANS,123,4.367,86.70,1.000,821.07,10/9/2015,On,26.04,Yes,8.206,14.00,3143.8,52.40,3107.6,51.79,In,-1.977,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.977,9.396,492.34,10/9/2015
-86.17118661,40.96780704,CHURCH17,15/10/09-17:40:57,SOYBEANS,124,4.383,90.70,1.000,821.17,10/9/2015,On,26.46,Yes,9.202,14.20,3455.7,57.59,3408.0,56.80,In,-1.763,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.989,9.586,552.11,10/9/2015
-86.17116963,40.96780681,CHURCH17,15/10/09-17:40:57,SOYBEANS,125,4.403,91.00,1.000,821.27,10/9/2015,On,26.57,Yes,13.76,14.40,5121.9,85.36,5039.4,83.99,In,-1.710,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.002,9.669,825.36,10/9/2015
-86.17115293,40.96780575,CHURCH17,15/10/09-17:40:57,SOYBEANS,126,4.370,94.80,1.000,821.26,10/9/2015,On,26.94,Yes,13.27,14.30,4909.8,81.83,4836.4,80.61,In,-1.524,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.980,9.729,796.15,10/9/2015
-86.17113662,40.96780434,CHURCH17,15/10/09-17:40:57,SOYBEANS,127,4.370,96.50,1.000,821.48,10/9/2015,On,26.99,Yes,10.43,13.60,3853.1,64.22,3826.5,63.78,In,-1.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,2.980,9.748,626.02,10/9/2015
-86.17111986,40.96780250,CHURCH17,15/10/09-17:40:57,SOYBEANS,128,4.491,98.30,1.000,821.60,10/9/2015,On,27.11,Yes,8.337,13.70,2982.4,49.71,2958.4,49.31,In,-1.439,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.062,10.06,500.19,10/9/2015
-86.17110193,40.96779966,CHURCH17,15/10/09-17:40:57,SOYBEANS,129,4.708,101.80,1.000,821.83,10/9/2015,On,27.49,Yes,8.055,14.20,2710.9,45.18,2673.5,44.56,In,-1.248,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.210,10.70,483.33,10/9/2015
-86.17108463,40.96779606,CHURCH17,15/10/09-17:40:57,SOYBEANS,130,4.682,105.40,1.000,822.11,10/9/2015,On,27.59,Yes,10.25,14.50,3455.1,57.59,3395.6,56.59,In,-1.200,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.192,10.68,614.78,10/9/2015
-86.17106808,40.96779201,CHURCH17,15/10/09-17:40:57,SOYBEANS,131,4.708,107.90,1.000,822.42,10/9/2015,On,27.62,Yes,11.42,14.30,3826.1,63.77,3768.9,62.82,In,-1.184,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.210,10.75,685.41,10/9/2015
-86.17105101,40.96778842,CHURCH17,15/10/09-17:40:57,SOYBEANS,132,4.711,105.60,1.000,822.71,10/9/2015,On,27.61,Yes,10.25,13.00,3432.4,57.21,3432.4,57.21,In,-1.185,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.212,10.75,615.09,10/9/2015
-86.17103444,40.96778469,CHURCH17,15/10/09-17:40:57,SOYBEANS,133,4.675,106.60,1.000,823.04,10/9/2015,On,27.98,Yes,8.416,12.90,2802.6,46.71,2802.6,46.71,In,-1.006,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.188,10.81,504.95,10/9/2015
-86.17101663,40.96778174,CHURCH17,15/10/09-17:40:57,SOYBEANS,134,4.619,102.40,1.000,823.48,10/9/2015,On,30.00,Yes,4.294,13.20,1349.8,22.50,1346.7,22.44,In,0.0018,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,4,3.150,11.45,257.65,10/9/2015
-86.17124615,40.96781719,CHURCH17,15/10/09-17:40:57,SOYBEANS,135,4.692,273.60,1.000,821.24,10/9/2015,On,29.50,Yes,1.387,13.60,436.56,7.276,433.55,7.226,In,0.250,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.199,11.44,83.23,10/9/2015
-86.17126539,40.96781837,CHURCH17,15/10/09-17:40:57,SOYBEANS,136,4.865,274.70,1.000,821.23,10/9/2015,On,29.63,Yes,1.965,13.70,593.71,9.895,588.94,9.816,In,0.188,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.317,11.91,117.88,10/9/2015
-86.17128513,40.96781942,CHURCH17,15/10/09-17:40:57,SOYBEANS,137,5.118,274.00,1.000,821.15,10/9/2015,On,29.90,Yes,3.638,13.80,1035.6,17.26,1026.1,17.10,In,0.051,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.490,12.65,218.30,10/9/2015
-86.17130466,40.96782059,CHURCH17,15/10/09-17:40:57,SOYBEANS,138,5.089,274.50,1.000,821.08,10/9/2015,On,30.00,Yes,6.882,13.80,1963.7,32.73,1945.6,32.43,In,0.00,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.469,12.62,412.91,10/9/2015
-86.17132445,40.96782144,CHURCH17,15/10/09-17:40:57,SOYBEANS,139,5.098,273.30,1.000,821.04,10/9/2015,On,30.00,Yes,6.722,14.00,1914.3,31.90,1892.3,31.54,In,-4.198e-015,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.476,12.64,403.29,10/9/2015
-86.17134426,40.96782188,CHURCH17,15/10/09-17:40:57,SOYBEANS,140,5.118,271.70,1.000,820.92,10/9/2015,On,30.00,Yes,8.794,13.90,2494.9,41.58,2469.0,41.15,In,0.00,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.490,12.69,527.64,10/9/2015
-86.17136470,40.96782181,CHURCH17,15/10/09-17:40:57,SOYBEANS,141,5.095,269.80,1.000,820.88,10/9/2015,On,30.00,Yes,8.698,12.80,2478.8,41.31,2478.8,41.31,In,0.00045,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.474,12.63,521.90,10/9/2015
-86.17138459,40.96782126,CHURCH17,15/10/09-17:40:57,SOYBEANS,142,5.085,267.90,1.000,820.78,10/9/2015,On,30.00,Yes,10.58,13.10,3021.6,50.36,3018.1,50.30,In,2.590e-009,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.467,12.61,634.94,10/9/2015
-86.17140469,40.96782136,CHURCH17,15/10/09-17:40:57,SOYBEANS,143,5.125,270.40,1.000,820.57,10/9/2015,On,29.82,Yes,11.10,13.40,3164.3,52.74,3149.8,52.50,In,0.091,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.494,12.63,666.06,10/9/2015
-86.17142514,40.96782158,CHURCH17,15/10/09-17:40:57,SOYBEANS,144,5.128,270.80,1.000,820.40,10/9/2015,On,29.71,Yes,11.01,13.20,3149.4,52.49,3142.1,52.37,In,0.146,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.496,12.59,660.85,10/9/2015
-86.17144583,40.96782204,CHURCH17,15/10/09-17:40:57,SOYBEANS,145,5.174,271.70,1.000,820.20,10/9/2015,On,29.70,Yes,11.80,13.00,3344.6,55.74,3344.6,55.74,In,0.148,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.528,12.70,708.03,10/9/2015
-86.17146629,40.96782235,CHURCH17,15/10/09-17:40:57,SOYBEANS,146,5.118,271.20,1.000,819.89,10/9/2015,On,29.76,Yes,11.19,13.40,3201.4,53.36,3186.7,53.11,In,0.124,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.490,12.59,671.66,10/9/2015
-86.17148557,40.96782245,CHURCH17,15/10/09-17:40:57,SOYBEANS,147,5.059,270.40,1.000,819.67,10/9/2015,On,29.74,Yes,11.26,13.70,3261.3,54.35,3235.0,53.92,In,0.131,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.449,12.43,675.81,10/9/2015
-86.17150439,40.96782281,CHURCH17,15/10/09-17:40:57,SOYBEANS,148,4.892,271.50,1.000,819.44,10/9/2015,On,29.71,Yes,11.30,13.30,3387.9,56.46,3376.2,56.27,In,0.148,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,5,3.335,12.01,678.15,10/9/2015
